Date,open,high,low,close,volume
2019-03-20,5682.5,5770.0,5664.0,5770.0,682158
2019-03-21,5773.0,5793.5,5730.0,5759.0,1114265
2019-03-22,5759.0,5799.0,5732.0,5793.5,700914
2019-03-25,5760.0,5775.0,5729.0,5740.0,688816
2019-03-26,5749.0,5819.5,5728.5,5809.0,486415
2019-03-27,5805.0,5859.5,5802.5,5850.0,542224
2019-03-28,5840.0,5890.0,5809.0,5880.0,646392
2019-03-29,5881.5,5895.0,5841.0,5894.0,708494
2019-04-01,5893.0,5942.5,5878.5,5909.0,435156
2019-04-02,5919.0,5958.0,5902.0,5958.0,579149
2019-04-03,5961.0,5996.0,5926.0,5926.0,596004
2019-04-04,5929.0,5942.5,5863.0,5865.0,623610
2019-04-05,5865.0,5905.0,5822.0,5822.0,473476
2019-04-08,5851.5,5866.5,5800.5,5826.0,619901
2019-04-09,5851.0,5851.0,5695.0,5736.0,1067819
2019-04-10,5736.0,5738.5,5685.5,5692.0,763177
2019-04-11,5689.5,5695.0,5627.5,5630.0,710264
2019-04-12,5632.0,5647.5,5573.5,5600.0,610130
2019-04-15,5601.0,5637.5,5586.0,5590.0,435112
2019-04-16,5603.0,5662.0,5563.0,5609.5,733561
2019-04-17,5630.0,5650.0,5548.0,5584.0,654558
2019-04-18,5584.0,5610.0,5570.0,5610.0,469684
2019-04-19,5620.0,5632.5,5600.0,5602.0,83771
2019-04-22,5625.0,5696.5,5621.5,5690.0,276852
2019-04-23,5700.0,5833.5,5700.0,5780.0,814827
2019-04-24,5778.0,5800.0,5713.5,5760.0,637310
2019-04-25,5768.0,5787.0,5648.5,5648.5,813292
2019-04-26,5648.0,5648.0,5585.0,5588.0,671743
2019-04-29,5612.0,5650.0,5545.5,5552.0,461635
2019-04-30,5560.0,5581.0,5475.0,5511.0,924698
2019-05-02,5510.0,5574.0,5506.5,5551.0,551551
2019-05-03,5571.5,5599.5,5444.0,5453.0,729286
2019-05-06,5421.0,5478.0,5369.0,5478.0,439246
2019-05-07,5470.5,5479.5,5362.0,5405.5,1172134
2019-05-08,5400.5,5406.5,5331.0,5331.0,802222
2019-05-10,5315.5,5349.5,5258.0,5290.0,686582
2019-05-13,5300.0,5378.0,5287.5,5350.0,821742
2019-05-14,5330.5,5340.0,5165.0,5188.5,2213843
2019-05-15,5206.5,5206.5,5000.0,5000.0,1739424
2019-05-16,5000.0,5297.5,4980.0,5200.0,2899451
2019-05-17,5170.0,5292.5,5170.0,5260.0,1404659
2019-05-20,5254.5,5289.0,5172.5,5172.5,984747
2019-05-21,5190.0,5329.5,5173.0,5300.0,1132972
2019-05-22,5299.5,5364.5,5281.0,5317.5,747069
2019-05-23,5300.0,5308.0,5260.0,5275.0,869165
2019-05-24,5289.0,5313.0,5227.5,5240.0,848174
2019-05-27,5250.0,5277.0,5198.0,5220.0,511953
2019-05-28,5245.0,5272.0,5055.0,5100.0,6565822
2019-05-29,5094.0,5249.0,5064.5,5240.0,1640216
2019-05-30,5260.0,5324.0,5205.0,5230.0,1040325
2019-05-31,5200.0,5268.5,5185.0,5268.5,877247
2019-06-03,5256.0,5287.0,5226.0,5254.5,891610
2019-06-04,5250.5,5276.5,5142.5,5170.0,1120517
2019-06-05,5179.5,5184.5,5090.0,5103.0,912447
2019-06-06,5105.0,5157.0,5095.0,5156.5,800241
2019-06-07,5170.0,5184.0,5115.0,5133.0,1285920
2019-06-10,5140.0,5186.0,5140.0,5181.0,602248
2019-06-11,5175.0,5247.0,5165.0,5237.0,1054336
2019-06-13,5210.0,5229.0,5155.0,5210.5,1000055
2019-06-14,5192.0,5236.5,5178.5,5178.5,744740
2019-06-17,5178.0,5220.5,5163.0,5190.0,776446
2019-06-18,5183.0,5230.0,5157.5,5230.0,936099
2019-06-19,5231.0,5255.5,5169.0,5245.0,857438
2019-06-20,5267.0,5357.5,5258.5,5320.0,1663692
2019-06-21,5307.0,5338.0,5268.5,5338.0,1544936
2019-06-24,5338.0,5349.0,5270.0,5270.0,568356
2019-06-25,5264.0,5311.5,5252.5,5309.5,596594
2019-06-26,5307.5,5379.0,5307.5,5358.5,679718
2019-06-27,5365.0,5417.0,5344.0,5380.0,555938
2019-06-28,5380.0,5401.5,5292.5,5305.0,777518
2019-07-01,5358.0,5414.0,5352.5,5378.5,576904
2019-07-02,5388.0,5409.5,5359.0,5372.0,534736
2019-07-03,5378.0,5387.5,5326.5,5345.5,611671
2019-07-04,5346.0,5479.5,5340.5,5464.5,743542
2019-07-05,5469.0,5530.0,5431.0,5460.0,1034667
2019-07-08,5326.0,5379.0,5310.0,5357.5,678262
2019-07-09,5357.5,5389.0,5353.0,5374.0,471887
2019-07-10,5374.0,5376.0,5312.0,5365.0,624830
2019-07-11,5368.5,5374.5,5250.0,5270.0,717382
2019-07-12,5266.0,5287.0,5210.5,5263.0,509042
2019-07-15,5254.0,5263.5,5151.5,5178.5,670344
2019-07-16,5177.0,5200.5,5125.0,5190.5,659691
2019-07-17,5190.0,5243.0,5172.0,5206.0,579687
2019-07-18,5197.5,5223.5,5166.0,5166.0,364670
2019-07-19,5185.0,5235.0,5185.0,5200.5,284084
2019-07-22,5215.5,5240.0,5165.5,5165.5,359312
2019-07-23,5175.0,5215.0,5166.5,5202.5,298386
2019-07-24,5204.5,5205.0,5117.0,5134.5,538083
2019-07-25,5147.0,5155.0,5062.0,5096.5,838535
